codenumber,newID,coder,exptr,pose,age,gender,Movement_Onset,Movement,Piece,Orientation,training,demoStart,demoEnd,testStart,FirstTouch,testEnd,robotExptr,robotChild,manipCheck,Naming,Goal,LTG,CRP,CRT
139 ,139 36,MO,, C5,36,M,442042,M,5,1,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,446535,IM,3,1,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,448115,M,4,1,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,450499,M,5,6,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,451800,M,4,6,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,457577,M,4,1,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,458661,IM,3,1,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,462131,M,3,1,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,469278,M,4,1,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,MO,, C5,36,M,470547,M,3,1,,357694,398085,401671,401671,474792, O, R, c, 999, 0,0, 999, 999
139 ,139 36,OB,, C4 ,36,M,310855,IM,1,0,,272866,306680,309436,309436,352081, O, R, nc,, 0,0,,
139 ,139 36,OB,, C4 ,36,M,313354,M,4,4,,272866,306680,309436,309436,352081, O, R, nc,, 0,0,,
139 ,139 36,OB,, C4 ,36,M,313953,M,3,3,,272866,306680,309436,309436,352081, O, R, nc,, 0,0,,
139 ,139 36,OB,, C4 ,36,M,327877,M,4,4,,272866,306680,309436,309436,352081, O, R, nc,, 0,0,,
139 ,139 36,OB,, C4 ,36,M,327877,M,3,3,,272866,306680,309436,309436,352081, O, R, nc,, 0,0,,
139 ,139 36,OB,, C4 ,36,M,345880,M,4,4,,272866,306680,309436,309436,352081, O, R, nc,, 0,0,,
139 ,139 36,OB,, C4 ,36,M,345880,M,3,3,,272866,306680,309436,309436,352081, O, R, nc,, 0,0,,
139 ,139 36,OB,, C3,36,M,224395,IM,2,2,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,228920,IM,4,2,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,233600,IM,4,1,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,238073,IM,4,1,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,239147,IM,4,1,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,243376,IM,4,1,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,245660,IM,4,1,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,249035,IM,4,4,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,249035,M,3,3,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C3,36,M,262828,M,3,6,,186471,213910,218870,218870,268593, O, R, c,, 0,0,,
139 ,139 36,OB,, C2,36,M,157200,IM,1,0,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,157260,M,1,5,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,161102,M,5,2,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,165197,M,5,6,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,168019,M,1,6,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,168961,IM,1,0,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,169232,M,1,5,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,171771,IM,5,1,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,174591,IM,5,2,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,176608,M,5,2,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
139 ,139 36,OB,, C2,36,M,180653,M,5,6,,133938,148580,151572,151572,182293, orange, R, c,, 1,161102,,
6654,665460,MO,, CB,60,m,0,,,,,0,0,42262,42262,79050, 999, B, 999, 999, 999,0, 999, 999
6654,665460,MO,, C5,60,M,344515,M,5,2,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,346049,M,1,5,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,348853,M,2,5,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,353705,M,4,1,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,356484,M,3,1,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,369056,M,5,2,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,374262,M,2,5,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,376027,M,1,5,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,381110,IM,4,1,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,381110,IM,3,1,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,384953,M,4,2,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,386346,M,3,2,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,388297,M,3,6,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,388297,M,4,6,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,389215,M,4,1,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,392363,IM,3,1,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C5,60,M,395307,M,3,1,,293262,337593,343328,0,397599, W, R, c,, 1,355634,,
6654,665460,MO,, C4,60,M,252067,M,4,1,,203794,236124,247158,0,274764, W, R, c,, 1,257890,,
6654,665460,MO,, C4,60,M,255600,M,5,1,,203794,236124,247158,0,274764, W, R, c,, 1,257890,,
6654,665460,MO,, C4,60,M,256651,M,1,5,,203794,236124,247158,0,274764, W, R, c,, 1,257890,,
6654,665460,MO,, C4,60,M,257890,M,2,5,,203794,236124,247158,0,274764, W, R, c,, 1,257890,,
6654,665460,MO,, C4,60,M,267199,M,4,1,,203794,236124,247158,0,274764, W, R, c,, 1,257890,,
6654,665460,MO,, C4,60,M,269678,M,5,1,,203794,236124,247158,0,274764, W, R, c,, 1,257890,,
6654,665460,MO,, C4,60,M,272528,M,2,5,,203794,236124,247158,0,274764, W, R, c,, 1,257890,,
6654,665460,MO,, C4,60,M,274707,M,1,5,,203794,236124,247158,0,274764, W, R, c,, 1,257890,,
6654,665460,MO,, C3,60,M,168567,M,2,1,,135356,162201,164167,0,194685, W, R, c,, 1,175361,,
6654,665460,MO,, C3,60,M,170765,M,1,1,,135356,162201,164167,0,194685, W, R, c,, 1,175361,,
6654,665460,MO,, C3,60,M,173595,IM,3,2,,135356,162201,164167,0,194685, W, R, c,, 1,175361,,
6654,665460,MO,, C3,60,M,175361,M,3,2,,135356,162201,164167,0,194685, W, R, c,, 1,175361,,
6654,665460,MO,, C3,60,M,185155,M,2,1,,135356,162201,164167,0,194685, W, R, c,, 1,175361,,
6654,665460,MO,, C3,60,M,187873,M,1,1,,135356,162201,164167,0,194685, W, R, c,, 1,175361,,
6654,665460,MO,, C3,60,M,191249,IM,3,2,,135356,162201,164167,0,194685, W, R, c,, 1,175361,,
6654,665460,MO,, C3,60,M,192176,M,3,2,,135356,162201,164167,0,194685, W, R, c,, 1,175361,,
6660,666060,MO,, CB,60,m,8092,M,3,3,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,9146,M,4,4,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,13022,M,2,5,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,16524,M,4,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,16524,M,3,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,16830,M,3,3,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,16830,M,4,4,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,17782,M,3,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,17782,M,4,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,18122,M,3,3,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,18122,M,4,4,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,18564,M,3,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,18564,M,4,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,18768,M,4,4,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,18768,M,3,3,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,19312,M,3,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,19312,M,4,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,28322,M,4,4,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,28458,M,3,3,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,31042,M,2,1,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,31994,IM,1,1,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,34034,M,1,1,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,39882,IM,4,1,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,41548,M,4,6,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,45390,M,3,1,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, CB,60,m,48280,M,4,1,,0,0,6698,6698,49878, 999, B, 999, 999, 999,0, 999, 999
6660,666060,MO,, C5,60,m,266247,M,5,2,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,267826,M,1,5,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,268815,M,2,5,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,274331,M,4,1,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,279227,M,3,1,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,289940,IM,1,1,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,289940,IM,2,1,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,300043,M,2,6,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,300043,M,1,6,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,304023,M,1,1,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C5,60,m,305663,M,1,6,,227345,262592,263706,0,327887, W, R, c,, 1,279805,,
6660,666060,MO,, C4,60,m,204914,M,5,1,,165051,199802,200606,0,224988, W, R, c,, 1,213677,,
6660,666060,MO,, C4,60,m,204939,M,1,5,,165051,199802,200606,0,224988, W, R, c,, 1,213677,,
6660,666060,MO,, C4,60,m,210176,M,2,5,,165051,199802,200606,0,224988, W, R, c,, 1,213677,,
6660,666060,MO,, C4,60,m,213677,M,4,1,,165051,199802,200606,0,224988, W, R, c,, 1,213677,,
6660,666060,MO,, C4,60,m,221640,M,5,6,,165051,199802,200606,0,224988, W, R, c,, 1,213677,,
6660,666060,MO,, C4,60,m,223195,M,1,6,,165051,199802,200606,0,224988, W, R, c,, 1,213677,,
6660,666060,MO,, C3,60,m,132090,IM,2,1,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,132490,M,2,1,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,134721,M,1,1,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,139866,M,3,2,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,142813,IM,5,1,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,143213,M,5,2,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,147180,M,3,6,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,151023,M,3,1,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,151702,M,4,1,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,156122,M,3,6,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,156122,M,4,6,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,158282,M,1,5,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,158282,M,2,5,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,158367,M,1,1,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,158367,M,2,1,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,160463,M,2,6,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6660,666060,MO,, C3,60,m,161453,M,1,6,,101968,129528,129682,0,161581, W, R, c,, 1,139866,,
6826,682660,MO,, CB,60,m,0,,,,,0,0,11186,11186,72080, 999, B, 999, 999, 999,0, 999, 999
6826,682660,MO,, C5,60,M,276474,M,5,1,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,277795,M,5,6,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,278138,M,5,2,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,281197,M,1,5,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,281945,M,2,5,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,284827,M,4,1,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,286779,M,3,1,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,293923,M,4,6,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,293923,M,3,6,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,294534,M,1,6,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,296352,M,2,6,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C5,60,M,297415,M,5,6,,231173,271379,273662,0,307760, W, R, c,, 1,288079,,
6826,682660,MO,, C4,60,m,193938,M,4,1,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C4,60,m,199038,M,5,1,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C4,60,m,199701,M,1,5,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C4,60,m,200763,M,2,5,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C4,60,m,208356,M,3,1,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C4,60,m,215349,M,2,6,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C4,60,m,215919,M,2,2,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C4,60,m,217385,M,1,6,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C4,60,m,218190,M,1,2,,151578,183134,189952,0,226208, W, R, c,, 1,200763,,
6826,682660,MO,, C3,60,m,125578,IM,1,1,,85383,112817,113067,0,140271, W, R, c,, 1,137731,,
6826,682660,MO,, C3,60,m,128477,M,1,1,,85383,112817,113067,0,140271, W, R, c,, 1,137731,,
6826,682660,MO,, C3,60,m,129452,M,2,1,,85383,112817,113067,0,140271, W, R, c,, 1,137731,,
6826,682660,MO,, C3,60,m,135068,M,3,2,,85383,112817,113067,0,140271, W, R, c,, 1,137731,,
6883,688360,MO,, CB,60,f,61710,M,3,3,,0,0,35326,35326,73916, 999, O, 999, 999, 999,0, 999, 999
6883,688360,MO,, CB,60,f,62662,M,3,6,,0,0,35326,35326,73916, 999, O, 999, 999, 999,0, 999, 999
6883,688360,MO,, CB,60,f,63614,M,3,3,,0,0,35326,35326,73916, 999, O, 999, 999, 999,0, 999, 999
6883,688360,MO,, CB,60,f,63614,M,4,4,,0,0,35326,35326,73916, 999, O, 999, 999, 999,0, 999, 999
6883,688360,MO,, CB,60,f,65042,M,4,6,,0,0,35326,35326,73916, 999, O, 999, 999, 999,0, 999, 999
6883,688360,MO,, CB,60,f,65280,M,3,6,,0,0,35326,35326,73916, 999, O, 999, 999, 999,0, 999, 999
6883,688360,MO,, C5,60,F,343302,M,5,2,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,344902,M,2,5,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,347473,M,1,5,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,348007,M,3,2,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,350576,M,4,2,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,353407,M,3,6,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,353407,M,4,6,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,355124,M,3,1,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,358285,M,4,1,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,365724,M,5,2,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,366388,M,2,5,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,366950,M,1,5,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,368869,M,3,1,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C5,60,F,373368,M,4,1,,286123,337150,342481,0,376487, B, R, c,, 1,356629,,
6883,688360,MO,, C4,60,F,255933,M,4,1,,208784,252464,252536,0,275159, B, R, c,, 1,259259,,
6883,688360,MO,, C4,60,F,256026,M,5,1,,208784,252464,252536,0,275159, B, R, c,, 1,259259,,
6883,688360,MO,, C4,60,F,257606,M,2,5,,208784,252464,252536,0,275159, B, R, c,, 1,259259,,
6883,688360,MO,, C4,60,F,259827,M,1,5,,208784,252464,252536,0,275159, B, R, c,, 1,259259,,
6883,688360,MO,, C4,60,F,268743,M,4,1,,208784,252464,252536,0,275159, B, R, c,, 1,259259,,
6883,688360,MO,, C4,60,F,271365,M,5,2,,208784,252464,252536,0,275159, B, R, c,, 1,259259,,
6883,688360,MO,, C4,60,F,271568,M,2,5,,208784,252464,252536,0,275159, B, R, c,, 1,259259,,
6883,688360,MO,, C4,60,F,272682,M,1,5,,208784,252464,252536,0,275159, B, R, c,, 1,259259,,
6883,688360,MO,, C3,60,F,172222,M,2,1,,131181,164815,169805,0,201962, B, R, c,, 1,185337,,
6883,688360,MO,, C3,60,F,175069,IM ,1,1,,131181,164815,169805,0,201962, B, R, c,, 1,185337,,
6883,688360,MO,, C3,60,F,176618,M,1,1,,131181,164815,169805,0,201962, B, R, c,, 1,185337,,
6883,688360,MO,, C3,60,F,182871,M,3,2,,131181,164815,169805,0,201962, B, R, c,, 1,185337,,
6883,688360,MO,, C3,60,F,186092,M,1,1,,131181,164815,169805,0,201962, B, R, c,, 1,185337,,
6883,688360,MO,, C3,60,F,195652,M,2,1,,131181,164815,169805,0,201962, B, R, c,, 1,185337,,
6883,688360,MO,, C3,60,F,196325,M,1,1,,131181,164815,169805,0,201962, B, R, c,, 1,185337,,
6883,688360,MO,, C3,60,F,200878,M,3,2,,131181,164815,169805,0,201962, B, R, c,, 1,185337,,
6921,692160,MO,, CB,60,m,21318,IM,5,2,,0,0,5780,5780,36006, 999, R, 999, 999, 999,0, 999, 999
6921,692160,MO,, C5,60,M,245358,M,5,2,,207881,240554,241937,0,259208, O, B, c,, 1,257331,,
6921,692160,MO,, C5,60,M,248395,M,2,5,,207881,240554,241937,0,259208, O, B, c,, 1,257331,,
6921,692160,MO,, C5,60,M,250204,M,1,5,,207881,240554,241937,0,259208, O, B, c,, 1,257331,,
6921,692160,MO,, C5,60,M,250228,IM,3,1,,207881,240554,241937,0,259208, O, B, c,, 1,257331,,
6921,692160,MO,, C5,60,M,252342,M,3,1,,207881,240554,241937,0,259208, O, B, c,, 1,257331,,
6921,692160,MO,, C5,60,M,257331,M,4,1,,207881,240554,241937,0,259208, O, B, c,, 1,257331,,
6921,692160,MO,, C4,60,M,176646,M,4,1,,135366,165064,168721,0,201026, O, B, c,, 1,197246,,
