"","codenumber","newID","coder","pose","age","gender","training","robotExptr","robotChild","manipCheck","Naming","CRP","CRT","M_count","TestDuration","DemoDuration","Goal","LatGoal","totalsteps","totalpairs","totaltriplets","totalquadruplets","totalquintuplets","test_lessthan_100per","test_lessthan_50per","LOOK_at_this_code"
"1153",9029,"902936","LT","CB3",36,"F",1,"999","Y","999"," 999"," 999"," no answer",6,118.782,0," 999",999,2,0,0,0,0,0,0,0
"1154",9029,"902936","LT","CB4",36,"F",1,"999","Y","999"," 999"," 999"," no answer",6,118.782,0," 999",999,0,0,0,0,0,0,0,0
"1155",9029,"902936","LT","CB5",36,"F",1,"999","Y","999"," 999"," 999"," no answer",6,118.782,0," 999",999,0,0,0,0,0,0,0,0
"1156",9034,"903436","LT","C2",36,"F",1,"G","W","np"," 999"," 999"," 999",6,38.318,26.947," 1",7.65,2,1,0,0,0,0,0,0
"1157",9034,"903436","LT","C3",36,"F",1,"G","W","np"," 999"," 999"," 999",12,51.614,36.623," 1",19.448,3,0,0,0,0,0,0,0
"1158",9034,"903436","LT","C4",36,"F",1,"G","W","np"," 999"," 999"," 999",14,50.418,41.587," 1",10.71,4,3,2,1,0,0,0,0
"1159",9034,"903436","LT","C5",36,"F",1,"G","W","c"," 999"," 999"," 999",10,61.131,50.486," 0",999,3,0,0,0,0,0,0,0
"1160",9034,"903436","LT","CB2",36,"F",1,"999","Y","999"," 999"," 999"," 999",0,68.122,0," 999",999,0,0,0,0,0,0,0,0
"1161",9034,"903436","LT","CB3",36,"F",1,"999","Y","999"," 999"," 999"," 999",0,68.122,0," 999",999,0,0,0,0,0,0,0,0
"1162",9034,"903436","LT","CB4",36,"F",1,"999","Y","999"," 999"," 999"," 999",0,68.122,0," 999",999,0,0,0,0,0,0,0,0
"1163",9034,"903436","LT","CB5",36,"F",1,"999","Y","999"," 999"," 999"," 999",0,68.122,0," 999",999,0,0,0,0,0,0,0,0
"1164",9046,"904636","LT","C2",36,"F",1,"O","G","c"," 999"," 999"," 999",6,34.69,23.038," 1",7.48,2,1,0,0,0,0,0,0
"1165",9046,"904636","LT","C3",36,"F",1,"O","G","c"," 999"," 999"," 999",4,47.708,28.299," 0",999,2,1,0,0,0,0,0,0
"1166",9046,"904636","LT","C4",36,"F",1,"O","G","c"," 999"," 999"," 999",12,59.738,27.969," 1",18.564,4,2,1,0,0,0,0,0
"1167",9046,"904636","LT","C5",36,"F",1,"O","G","nc"," 999"," 999"," 999",9,54.727,35.409," 0",999,3,2,1,0,0,0,0,0
"1168",9046,"904636","LT","CB2",36,"F",1,"999","W","999"," 999"," 999"," 999",2,65.686,0," 999",999,0,0,0,0,0,0,0,0
"1169",9046,"904636","LT","CB3",36,"F",1,"999","W","999"," 999"," 999"," 999",2,65.686,0," 999",999,0,0,0,0,0,0,0,0
"1170",9046,"904636","LT","CB4",36,"F",1,"999","W","999"," 999"," 999"," 999",2,65.686,0," 999",999,0,0,0,0,0,0,0,0
"1171",9046,"904636","LT","CB5",36,"F",1,"999","W","999"," 999"," 999"," 999",2,65.686,0," 999",999,0,0,0,0,0,0,0,0
"1172",9052,"905236","LT","C2",36,"M",1,"W","Y","np"," 999"," 999"," 999",6,27.316,29.418," 1",6.902,2,1,0,0,0,0,0,0
"1173",9052,"905236","LT","C3",36,"M",1,"W","Y","np"," 999"," 999"," 999",4,29.351,43.41," 1",15.221,3,2,1,0,0,1,0,0
"1174",9052,"905236","LT","C4",36,"M",1,"W","Y","np"," 999"," 999"," 999",8,36.203,46.617," 1",12.172,4,3,2,1,0,1,0,0
"1175",9052,"905236","LT","C5",36,"M",1,"W","Y","np"," 999"," 999"," 999",9,33.877,53.117," 1",19.216,5,0,0,0,0,1,0,0
"1176",9052,"905236","LT","CB2",36,"M",1,"999","G","999"," 999"," 999"," 999",4,56.693,0," 999",999,0,0,0,0,0,0,0,0
"1177",9052,"905236","LT","CB3",36,"M",1,"999","G","999"," 999"," 999"," 999",4,56.693,0," 999",999,0,0,0,0,0,0,0,0
"1178",9052,"905236","LT","CB4",36,"M",1,"999","G","999"," 999"," 999"," 999",4,56.693,0," 999",999,0,0,0,0,0,0,0,0
"1179",9052,"905236","LT","CB5",36,"M",1,"999","G","999"," 999"," 999"," 999",4,56.693,0," 999",999,0,0,0,0,0,0,0,0
"1180",9056,"905636","LT","C2",36,"M",1,"G","","c"," 999"," 999"," 999",6,25.25,22.228," 1",7.616,2,1,0,0,0,0,0,0
"1181",9056,"905636","LT","C3",36,"M",1,"G","Y","c"," 999"," 999"," 999",6,46.444,22.003," 0",999,2,1,0,0,0,0,0,0
"1182",9056,"905636","LT","C4",36,"M",1,"G","Y","c"," 999"," 999"," 999",6,58.091,25.476," 1",50.966,4,2,1,0,0,0,0,0
"1183",9056,"905636","LT","C5",36,"M",1,"G","Y","c"," 999"," 999"," 999",16,-398.582,27.685," 1",37.094,5,2,1,0,0,1,1,1
"1184",9056,"905636","LT","CB2",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,74.562,0," 999",999,0,0,0,0,0,0,0,0
"1185",9056,"905636","LT","CB3",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,74.562,0," 999",999,0,0,0,0,0,0,0,0
"1186",9056,"905636","LT","CB4",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,74.562,0," 999",999,0,0,0,0,0,0,0,0
"1187",9056,"905636","LT","CB5",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,74.562,0," 999",999,0,0,0,0,0,0,0,0
"1188",9080,"908036","LT","C2",36,"F",1,"G","Y","np"," 999"," 999"," 999",15,52.75,31.726," 1",6.815,2,1,0,0,0,0,0,0
"1189",9080,"908036","LT","C3",36,"F",1,"G","Y","np"," 999"," 999"," 999",14,63.146,44.955," 0",999,2,1,0,0,0,0,0,0
"1190",9080,"908036","LT","C4",36,"F",1,"G","Y","np"," 999"," 999"," 999",12,49.571,54.78," 0",999,3,2,1,0,0,0,0,0
"1191",9080,"908036","LT","CB2",36,"F",1,"999","W","999"," 999"," 999"," 999",4,69.349,0," 999",999,0,0,0,0,0,0,0,0
"1192",9080,"908036","LT","CB3",36,"F",1,"999","W","999"," 999"," 999"," 999",4,69.349,0," 999",999,0,0,0,0,0,0,0,0
"1193",9080,"908036","LT","CB4",36,"F",1,"999","W","999"," 999"," 999"," 999",4,69.349,0," 999",999,0,0,0,0,0,0,0,0
"1194",9080,"908036","LT","CB5",36,"F",1,"999","W","999"," 999"," 999"," 999",4,69.349,0," 999",999,0,0,0,0,0,0,0,0
"1195",9095,"909536","LT","C2",36,"F",1,"G","W","c"," 999"," 999"," 999",2,46.42,15.164," 0",999,0,0,0,0,0,0,0,0
"1196",9095,"909536","LT","C3",36,"M",1,"G","W","nc"," 999"," 999"," 999",0,38.148,19.613," 0",999,0,0,0,0,0,0,0,0
"1197",9095,"909536","LT","C4",36,"M",1,"G","W","nc"," 999"," 999"," 999",7,53.599,19.57," 0",999,3,0,0,0,0,0,0,0
"1198",9095,"909536","LT","C5",36,"F",1,"G","W","np"," 999"," 999"," 999",1,67.222,32.952," 0",999,0,0,0,0,0,0,0,0
"1199",9095,"909536","LT","CB2",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,64.495,0," 999",999,0,0,0,0,0,0,0,0
"1200",9095,"909536","LT","CB3",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,64.495,0," 999",999,0,0,0,0,0,0,0,0
"1201",9095,"909536","LT","CB4",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,64.495,0," 999",999,0,0,0,0,0,0,0,0
"1202",9095,"909536","LT","CB5",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,64.495,0," 999",999,0,0,0,0,0,0,0,0
"1203",9128,"912836","LT","C2",36,"M",1,"G","W","np"," 999"," 999"," 999",6,36.323,33.696," 0",999,1,0,0,0,0,0,0,0
"1204",9128,"912836","LT","C4",36,"M",1,"G","W","c"," 999"," 999"," 999",22,76.362,48.804," 0",999,3,2,1,0,0,0,0,0
"1205",9128,"912836","LT","C5",36,"M",1,"G","W","np"," 999"," 999"," 999",12,47.303,49.716," 0",999,2,1,0,0,0,1,0,0
"1206",9128,"912836","LT","CB2",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,44.064,0," 999",999,0,0,0,0,0,0,0,0
"1207",9128,"912836","LT","CB3",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,44.064,0," 999",999,0,0,0,0,0,0,0,0
"1208",9128,"912836","LT","CB4",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,44.064,0," 999",999,0,0,0,0,0,0,0,0
"1209",9128,"912836","LT","CB5",36,"M",1,"999","Y","999"," 999"," 999"," 999",0,44.064,0," 999",999,0,0,0,0,0,0,0,0
"1210",9162,"916236","LT","C2",36,"F",1,"R","Y","np"," 999"," 999"," 999",2,19.665,41.176," 1",2.789,2,1,0,0,0,1,0,0
"1211",9162,"916236","LT","C3",36,"F",1,"R","Y","np"," 999"," 999"," 999",4,48.336,38.784," 0",999,2,0,0,0,0,0,0,0
"1212",9162,"916236","LT","C4",36,"F",1,"R","Y","nc"," 999"," 999"," 999",8,34.05,52.19," 0",999,2,1,0,0,0,1,0,0
"1213",9162,"916236","LT","C5",36,"F",1,"R","Y","np"," 999"," 999"," 999",13,45.002,52.279," 1",13.736,3,2,1,0,0,1,0,0
"1214",9162,"916236","LT","CB2",36,"F",1,"999","W","999"," 999"," 999"," 999",0,41.242,0," 999",999,0,0,0,0,0,0,0,0
"1215",9162,"916236","LT","CB3",36,"F",1,"999","W","999"," 999"," 999"," 999",0,41.242,0," 999",999,0,0,0,0,0,0,0,0
"1216",9162,"916236","LT","CB4",36,"F",1,"999","W","999"," 999"," 999"," 999",0,41.242,0," 999",999,0,0,0,0,0,0,0,0
"1217",9162,"916236","LT","CB5",36,"F",1,"999","W","999"," 999"," 999"," 999",0,41.242,0," 999",999,0,0,0,0,0,0,0,0
"1218",9163,"916336","LT","C2",36,"M",1,"R","Y","np"," 999"," 999"," 999",5,47.269,31.283," 1",3.91,2,1,0,0,0,0,0,0
"1219",9163,"916336","LT","C3",36,"M",1,"R","Y","np"," 999"," 999"," 999",10,119.959,40.771," 0",999,1,0,0,0,0,0,0,0
"1220",9163,"916336","LT","C4",36,"M",1,"R","Y","np"," 999"," 999"," 999",14,85.702,58.141," 0",999,1,0,0,0,0,0,0,0
"1221",9163,"916336","LT","C5",36,"M",1,"R","Y","np"," 999"," 999"," 999",5,-697.544,63.589," 0",999,3,2,1,0,0,1,1,1
"1222",9163,"916336","LT","CB2",36,"M",1,"999","W","999"," Robot"," 999"," 999",0,59.4,0," 999",999,0,0,0,0,0,0,0,0
"1223",9163,"916336","LT","CB3",36,"M",1,"999","W","999"," Robot"," 999"," 999",0,59.4,0," 999",999,0,0,0,0,0,0,0,0
"1224",9163,"916336","LT","CB4",36,"M",1,"999","W","999"," Robot"," 999"," 999",0,59.4,0," 999",999,0,0,0,0,0,0,0,0
"1225",9163,"916336","LT","CB5",36,"M",1,"999","W","999"," Robot"," 999"," 999",0,59.4,0," 999",999,0,0,0,0,0,0,0,0
"1226",9169,"916936","LT","C2",36,"F",1,"G","Y","np"," np"," 999"," 999",6,43.077,29.365," 0",999,1,0,0,0,0,0,0,0
"1227",9169,"916936","LT","CB2",36,"F",1,"999","W","999"," np"," 999"," 999",2,85.544,0," 999",999,0,0,0,0,0,0,0,0
"1228",9169,"916936","LT","CB3",36,"F",1,"999","W","999"," np"," 999"," 999",2,85.544,0," 999",999,0,0,0,0,0,0,0,0
"1229",9169,"916936","LT","CB4",36,"F",1,"999","W","999"," np"," 999"," 999",2,85.544,0," 999",999,0,0,0,0,0,0,0,0
"1230",9169,"916936","LT","CB5",36,"F",1,"999","W","999"," np"," 999"," 999",2,85.544,0," 999",999,0,0,0,0,0,0,0,0
